time_utc,PM2.5,Relative humidity
2026-08-08T02:08:29Z,4.55,48.5
2026-08-08T02:09:29Z,5.5,49.2
2026-08-08T02:10:29Z,4.59,49.2
2026-08-08T02:11:29Z,4.58,49.04
2026-08-08T02:12:29Z,4.59,49.24
2026-08-08T02:13:29Z,4.58,48.99
2026-08-08T02:14:29Z,4.59,49.13
2026-08-08T02:15:29Z,5.52,49.47
2026-08-08T02:16:29Z,5.54,49.95
2026-08-08T02:17:29Z,4.64,50
2026-08-08T02:18:29Z,4.66,50.36
2026-08-08T02:19:29Z,4.67,50.53
2026-08-08T02:20:29Z,5.61,51.11
2026-08-08T02:21:29Z,4.71,51.23
2026-08-08T02:22:29Z,4.68,50.71
2026-08-08T02:23:29Z,4.66,50.38
2026-08-08T02:24:29Z,4.64,50.12
2026-08-08T02:25:29Z,4.62,49.79
2026-08-08T02:26:29Z,4.63,49.82
2026-08-08T02:27:29Z,4.64,50.09
2026-08-08T02:28:29Z,4.61,49.57
2026-08-08T02:29:29Z,4.6,49.44
2026-08-08T02:30:29Z,4.64,50.11
2026-08-08T02:31:29Z,5.54,49.89
2026-08-08T02:32:29Z,5.56,50.24
2026-08-08T02:33:29Z,4.63,49.92
2026-08-08T02:34:29Z,4.62,49.72
2026-08-08T02:35:29Z,4.59,49.17
2026-08-08T02:36:29Z,4.58,49.07
2026-08-08T02:37:29Z,4.58,49.06
2026-08-08T02:38:29Z,4.59,49.25
2026-08-08T02:39:29Z,4.56,48.73
2026-08-08T02:40:29Z,4.57,48.83
2026-08-08T02:41:29Z,5.46,48.46
2026-08-08T02:42:29Z,4.57,48.85
2026-08-08T02:43:29Z,4.55,48.57
2026-08-08T02:44:29Z,4.54,48.38
2026-08-08T02:45:29Z,4.54,48.41
2026-08-08T02:46:29Z,4.53,48.18
2026-08-08T02:47:29Z,4.48,47.28
2026-08-08T02:48:29Z,5.41,47.65
2026-08-08T02:49:29Z,4.49,47.6
2026-08-08T02:50:29Z,4.48,47.35
2026-08-08T02:51:29Z,4.46,46.97
2026-08-08T02:52:29Z,4.45,46.88
2026-08-08T02:53:29Z,4.44,46.72
2026-08-08T02:54:29Z,5.35,46.69
2026-08-08T02:55:29Z,4.47,47.11
2026-08-08T02:56:29Z,4.37,45.56
2026-08-08T02:57:29Z,5.33,46.37
2026-08-08T02:58:29Z,5.36,46.91
2026-08-08T02:59:29Z,4.42,46.33
2026-08-08T03:00:29Z,4.42,46.3
2026-08-08T03:01:29Z,4.42,46.3
2026-08-08T03:02:29Z,4.43,46.57
2026-08-08T03:03:29Z,4.44,46.73
2026-08-08T03:04:29Z,4.44,46.62
2026-08-08T03:05:29Z,4.43,46.46
2026-08-08T03:06:29Z,4.4,46.04
2026-08-08T03:07:29Z,4.38,45.65
2026-08-08T03:08:29Z,4.34,44.92
2026-08-08T03:09:29Z,4.34,44.94
2026-08-08T03:10:29Z,4.35,45.18
2026-08-08T03:11:29Z,4.37,45.44
2026-08-08T03:12:29Z,5.29,45.71
2026-08-08T03:13:29Z,4.44,46.71
2026-08-08T03:14:29Z,4.41,46.16
2026-08-08T03:15:29Z,4.41,46.24
2026-08-08T03:16:29Z,4.45,46.81
2026-08-08T03:17:29Z,4.51,47.8
2026-08-08T03:18:29Z,4.46,47.1
2026-08-08T03:19:29Z,5.39,47.38
2026-08-08T03:20:29Z,4.49,47.55
2026-08-08T03:21:29Z,5.43,48.05
2026-08-08T03:22:29Z,5.43,47.99
2026-08-08T03:23:29Z,4.54,48.39
2026-08-08T03:24:29Z,4.53,48.17
2026-08-08T03:25:29Z,4.5,47.67
2026-08-08T03:26:29Z,4.51,47.86
2026-08-08T03:27:29Z,4.57,48.81
2026-08-08T03:28:29Z,4.51,47.93
2026-08-08T03:29:29Z,5.4,47.48
2026-08-08T03:30:29Z,4.51,47.92
2026-08-08T03:31:29Z,4.51,47.92
2026-08-08T03:32:29Z,4.51,47.83
2026-08-08T03:33:29Z,4.53,48.13
2026-08-08T03:34:29Z,4.51,47.79
2026-08-08T03:35:29Z,4.51,47.8
2026-08-08T03:36:29Z,6.46,47.91
2026-08-08T03:37:29Z,5.43,48.04
2026-08-08T03:38:29Z,5.43,48.04
2026-08-08T03:39:29Z,5.44,48.17
2026-08-08T03:40:29Z,5.45,48.33
2026-08-08T03:41:29Z,4.54,48.29
2026-08-08T03:42:29Z,4.54,48.37
2026-08-08T03:43:29Z,4.5,47.77
2026-08-08T03:44:29Z,4.5,47.67
2026-08-08T03:45:29Z,4.47,47.21
2026-08-08T03:46:29Z,4.45,46.85
2026-08-08T03:47:29Z,5.37,47.07
2026-08-08T03:48:29Z,4.44,46.74
2026-08-08T03:49:29Z,4.49,47.45
2026-08-08T03:50:29Z,5.4,47.48
2026-08-08T03:51:29Z,5.4,47.6
2026-08-08T03:52:29Z,5.44,48.18
2026-08-08T03:53:29Z,5.42,47.9
2026-08-08T03:54:29Z,5.44,48.19
2026-08-08T03:55:29Z,5.44,48.26
2026-08-08T03:56:29Z,4.53,48.11
2026-08-08T03:57:29Z,4.54,48.29
2026-08-08T03:58:29Z,4.53,48.21
2026-08-08T03:59:29Z,4.55,48.47
2026-08-08T04:00:29Z,5.48,48.93
2026-08-08T04:01:29Z,5.45,48.43
2026-08-08T04:02:29Z,4.57,48.93
2026-08-08T04:03:29Z,4.57,48.88
2026-08-08T04:04:29Z,4.56,48.7
2026-08-08T04:05:29Z,4.58,49.03
2026-08-08T04:06:29Z,5.49,49.12
2026-08-08T04:07:29Z,5.51,49.36
2026-08-08T04:08:29Z,5.55,50.03
2026-08-08T04:09:29Z,4.66,50.38
2026-08-08T04:10:29Z,4.66,50.36
2026-08-08T04:11:29Z,4.64,49.98
2026-08-08T04:12:29Z,4.63,49.93
2026-08-08T04:13:29Z,5.57,50.39
2026-08-08T04:14:29Z,4.65,50.14
2026-08-08T04:15:29Z,5.56,50.22
2026-08-08T04:16:29Z,5.57,50.39
2026-08-08T04:17:29Z,4.65,50.22
2026-08-08T04:18:29Z,4.65,50.23
2026-08-08T04:19:29Z,4.65,50.28
2026-08-08T04:20:29Z,4.65,50.2
2026-08-08T04:21:29Z,4.62,49.78
2026-08-08T04:22:29Z,4.58,49.04
2026-08-08T04:23:29Z,4.56,48.63
2026-08-08T04:24:29Z,4.53,48.24
2026-08-08T04:25:29Z,4.54,48.31
2026-08-08T04:26:29Z,4.52,48.05
2026-08-08T04:27:29Z,4.54,48.32
2026-08-08T04:28:29Z,4.53,48.14
2026-08-08T04:29:29Z,4.5,47.72
2026-08-08T04:30:29Z,4.48,47.39
2026-08-08T04:31:29Z,4.43,46.53
2026-08-08T04:32:29Z,4.37,45.57
2026-08-08T04:33:29Z,4.37,45.51
2026-08-08T04:34:29Z,5.27,45.31
2026-08-08T04:35:29Z,5.32,46.26
2026-08-08T04:36:29Z,4.39,45.78
2026-08-08T04:37:29Z,4.37,45.53
2026-08-08T04:38:29Z,4.37,45.49
2026-08-08T04:39:29Z,4.38,45.62
2026-08-08T04:40:29Z,4.36,45.34
2026-08-08T04:41:29Z,4.34,44.94
2026-08-08T04:42:29Z,4.31,44.53
2026-08-08T04:43:29Z,4.32,44.6
2026-08-08T04:44:29Z,4.28,44.06
2026-08-08T04:45:29Z,4.25,43.41
2026-08-08T04:46:29Z,4.25,43.41
2026-08-08T04:47:29Z,5.18,43.75
2026-08-08T04:48:29Z,5.2,44.09
2026-08-08T04:49:29Z,5.18,43.89
2026-08-08T04:50:29Z,4.27,43.84
2026-08-08T04:51:29Z,4.24,43.38
2026-08-08T04:52:29Z,5.18,43.79
2026-08-08T04:53:29Z,5.2,44.17
2026-08-08T04:54:29Z,4.31,44.5
2026-08-08T04:55:29Z,4.32,44.7
2026-08-08T04:56:29Z,4.36,45.33
2026-08-08T04:57:29Z,5.3,45.8
2026-08-08T04:58:29Z,5.29,45.67
2026-08-08T04:59:29Z,5.32,46.19
2026-08-08T05:00:29Z,4.41,46.1
2026-08-08T05:01:29Z,5.32,46.23
2026-08-08T05:02:29Z,4.41,46.2
2026-08-08T05:03:29Z,5.37,47.09
2026-08-08T05:04:29Z,4.48,47.29
2026-08-08T05:05:29Z,4.46,47.02
2026-08-08T05:06:29Z,4.45,46.86
2026-08-08T05:07:29Z,5.36,46.85
2026-08-08T05:08:29Z,5.39,47.37
2026-08-08T05:09:29Z,4.5,47.7
2026-08-08T05:10:29Z,4.49,47.48
2026-08-08T05:11:29Z,4.52,48.01
2026-08-08T05:12:29Z,4.52,47.96
2026-08-08T05:13:29Z,4.52,47.95
2026-08-08T05:14:29Z,4.5,47.69
2026-08-08T05:15:29Z,4.46,47.06
2026-08-08T05:16:29Z,4.44,46.75
2026-08-08T05:17:29Z,5.34,46.57
2026-08-08T05:18:29Z,4.43,46.46
2026-08-08T05:19:29Z,4.46,46.97
2026-08-08T05:20:29Z,4.45,46.77
2026-08-08T05:21:59Z,4.47,47.15
2026-08-08T05:22:59Z,4.48,47.37
2026-08-08T05:23:59Z,4.48,47.41
2026-08-08T05:24:59Z,4.52,47.97
2026-08-08T05:25:59Z,5.43,47.99
2026-08-08T05:26:59Z,4.54,48.38
2026-08-08T05:27:59Z,4.49,47.56
2026-08-08T05:28:59Z,4.47,47.22
2026-08-08T05:29:59Z,4.48,47.38
2026-08-08T05:30:59Z,4.48,47.4
2026-08-08T05:31:59Z,4.49,47.57
2026-08-08T05:32:59Z,4.5,47.7
2026-08-08T05:33:59Z,4.5,47.72
2026-08-08T05:34:59Z,4.51,47.87
2026-08-08T05:35:59Z,4.48,47.28
2026-08-08T05:36:59Z,4.47,47.22
2026-08-08T05:37:59Z,4.47,47.14
2026-08-08T05:38:59Z,5.4,47.57
2026-08-08T05:39:59Z,4.52,48.09
2026-08-08T05:40:59Z,4.53,48.24
2026-08-08T05:41:59Z,4.52,47.95
2026-08-08T05:42:59Z,4.5,47.71
2026-08-08T05:43:59Z,4.51,47.83
2026-08-08T05:44:59Z,4.52,48.1
2026-08-08T05:45:59Z,4.51,47.89
2026-08-08T05:46:59Z,4.52,48
2026-08-08T05:47:59Z,4.52,48.08
2026-08-08T05:48:59Z,4.52,47.96
2026-08-08T05:49:59Z,4.52,48.06
2026-08-08T05:50:59Z,5.5,49.19
2026-08-08T05:51:59Z,5.52,49.59
2026-08-08T05:52:59Z,5.53,49.64
2026-08-08T05:53:59Z,4.65,50.29
2026-08-08T05:54:59Z,4.69,50.88
2026-08-08T05:55:59Z,4.71,51.26
2026-08-08T05:56:59Z,5.64,51.59
2026-08-08T05:57:59Z,5.66,51.85
2026-08-08T05:58:59Z,4.78,52.37
2026-08-08T05:59:59Z,4.79,52.55
2026-08-08T06:00:59Z,4.82,52.99
2026-08-08T06:01:59Z,4.79,52.56
2026-08-08T06:02:59Z,4.82,53.15
2026-08-08T06:03:59Z,4.83,53.21
2026-08-08T06:04:59Z,4.84,53.35
2026-08-08T06:05:59Z,4.83,53.2
2026-08-08T06:06:59Z,5.77,53.71
2026-08-08T06:07:59Z,4.86,53.66
2026-08-08T06:08:59Z,4.87,53.96
2026-08-08T06:09:59Z,4.9,54.37
2026-08-08T06:10:59Z,4.91,54.58
2026-08-08T06:11:59Z,5.84,55
2026-08-08T06:12:59Z,4.94,55.16
2026-08-08T06:13:59Z,4.95,55.26
2026-08-08T06:14:59Z,4.95,55.19
2026-08-08T06:15:59Z,4.96,55.42
2026-08-08T06:16:59Z,4.96,55.45
2026-08-08T06:17:59Z,4.97,55.53
2026-08-08T06:18:59Z,5.89,55.72
2026-08-08T06:19:59Z,5,56.04
2026-08-08T06:20:59Z,5,56.14
2026-08-08T06:21:59Z,5.02,56.48
2026-08-08T06:22:59Z,5.01,56.27
2026-08-08T06:23:59Z,5.02,56.46
2026-08-08T06:24:59Z,5.96,56.87
2026-08-08T06:25:59Z,5.04,56.85
2026-08-08T06:26:59Z,5.05,56.9
2026-08-08T06:27:59Z,5.06,57.08
2026-08-08T06:28:59Z,5.07,57.22
2026-08-08T06:29:59Z,5.09,57.66
2026-08-08T06:30:59Z,5.08,57.47
2026-08-08T06:31:59Z,5.09,57.61
2026-08-08T06:32:59Z,5.08,57.4
2026-08-08T06:33:59Z,5.08,57.46
2026-08-08T06:34:59Z,5.09,57.65
2026-08-08T06:35:59Z,5.09,57.56
2026-08-08T06:36:59Z,5.09,57.68
2026-08-08T06:37:59Z,5.12,58.03
2026-08-08T06:38:59Z,5.11,58.02
2026-08-08T06:39:59Z,5.11,57.88
2026-08-08T06:40:59Z,5.11,57.93
2026-08-08T06:41:59Z,5.1,57.83
2026-08-08T06:42:59Z,5.12,58.17
2026-08-08T06:43:59Z,5.14,58.38
2026-08-08T06:44:59Z,5.13,58.32
2026-08-08T06:45:59Z,5.13,58.31
2026-08-08T06:46:59Z,5.15,58.68
2026-08-08T06:47:59Z,6.09,59.16
2026-08-08T06:48:59Z,5.17,58.92
2026-08-08T06:49:59Z,5.17,59
2026-08-08T06:50:59Z,5.18,59.08
2026-08-08T06:51:59Z,5.18,59.06
2026-08-08T06:52:59Z,5.16,58.72
2026-08-08T06:53:59Z,5.17,59
2026-08-08T06:54:59Z,5.18,59.12
2026-08-08T06:55:59Z,5.18,59.12
2026-08-08T06:56:59Z,6.11,59.42
2026-08-08T06:57:59Z,5.2,59.44
2026-08-08T06:58:59Z,5.2,59.45
2026-08-08T06:59:59Z,5.17,59
2026-08-08T07:00:59Z,5.16,58.87
2026-08-08T07:01:59Z,5.19,59.22
2026-08-08T07:02:59Z,5.19,59.35
2026-08-08T07:03:59Z,5.2,59.42
2026-08-08T07:04:59Z,5.19,59.25
2026-08-08T07:05:59Z,5.17,58.98
2026-08-08T07:06:59Z,5.2,59.4
2026-08-08T07:07:59Z,5.16,58.79
2026-08-08T07:08:59Z,5.15,58.54
2026-08-08T07:09:59Z,5.16,58.78
2026-08-08T07:10:59Z,5.17,58.92
2026-08-08T07:11:59Z,5.17,58.96
2026-08-08T07:12:59Z,5.2,59.47
2026-08-08T07:13:59Z,5.22,59.8
2026-08-08T07:14:59Z,5.29,60.97
2026-08-08T07:15:59Z,5.4,62.82
2026-08-08T07:16:59Z,6.59,67.58
2026-08-08T07:17:59Z,5.66,67.12
2026-08-08T07:18:59Z,5.88,70.95
2026-08-08T07:19:59Z,6.06,73.86
2026-08-08T07:20:59Z,6.21,76.51
2026-08-08T07:21:59Z,6.33,78.42
2026-08-08T07:22:59Z,6.47,80.78
2026-08-08T07:23:59Z,7.02,90.03
2026-08-08T07:24:59Z,6.8,86.41
2026-08-08T07:25:59Z,6.87,87.53
2026-08-08T07:26:59Z,6.89,87.84
2026-08-08T07:27:59Z,6.92,88.35
2026-08-08T07:28:59Z,6.91,88.18
2026-08-08T07:29:59Z,6.94,88.79
2026-08-08T07:30:59Z,6.98,89.33
2026-08-08T07:31:59Z,6.99,89.48
2026-08-08T07:32:59Z,7.02,90.13
2026-08-08T07:33:59Z,7.04,90.47
2026-08-08T07:34:59Z,7.06,90.77
2026-08-08T07:35:59Z,7.09,91.31
2026-08-08T07:36:59Z,7.09,91.23
2026-08-08T07:37:59Z,7.1,91.43
2026-08-08T07:38:59Z,7.11,91.61
2026-08-08T07:39:59Z,7.1,91.44
2026-08-08T07:40:59Z,7.13,91.83
2026-08-08T07:41:59Z,7.12,91.75
2026-08-08T07:42:59Z,7.1,91.49
2026-08-08T07:43:59Z,7.11,91.54
2026-08-08T07:44:59Z,7.1,91.38
2026-08-08T07:45:59Z,7.12,91.69
2026-08-08T07:46:59Z,7.13,91.85
2026-08-08T07:47:59Z,7.11,91.55
2026-08-08T07:48:59Z,7.11,91.61
2026-08-08T07:49:59Z,7.1,91.44
2026-08-08T07:50:59Z,7.1,91.49
2026-08-08T07:51:59Z,7.08,91.03
2026-08-08T07:52:59Z,7.09,91.18
2026-08-08T07:53:59Z,7.06,90.75
2026-08-08T07:54:59Z,7.06,90.78
2026-08-08T07:55:59Z,7.09,91.3
2026-08-08T07:56:59Z,7.09,91.17
2026-08-08T07:57:59Z,7.07,90.82
2026-08-08T07:58:59Z,7.05,90.52
2026-08-08T07:59:59Z,7.03,90.28
2026-08-08T08:00:59Z,7.02,90.13
2026-08-08T08:01:59Z,7,89.75
2026-08-08T08:02:59Z,7.02,90.09
2026-08-08T08:03:59Z,7,89.65
2026-08-08T08:04:59Z,6.95,88.92
2026-08-08T08:05:59Z,6.99,89.48
2026-08-08T08:06:59Z,6.97,89.23
2026-08-08T08:07:59Z,6.92,88.39
2026-08-08T08:08:59Z,6.88,87.78
2026-08-08T08:09:59Z,6.92,88.38
2026-08-08T08:10:59Z,6.89,87.89
2026-08-08T08:11:59Z,6.88,87.79
2026-08-08T08:12:59Z,6.9,88.02
2026-08-08T08:13:59Z,6.85,87.28
2026-08-08T08:14:59Z,6.85,87.19
2026-08-08T08:15:59Z,6.85,87.18
2026-08-08T08:16:59Z,6.83,86.89
2026-08-08T08:17:59Z,6.8,86.4
2026-08-08T08:18:59Z,6.81,86.52
2026-08-08T08:19:59Z,6.79,86.11
2026-08-08T08:20:59Z,6.81,86.5
2026-08-08T08:21:59Z,6.79,86.19
2026-08-08T08:22:59Z,6.75,85.49
2026-08-08T08:23:59Z,6.74,85.37
2026-08-08T08:24:59Z,6.75,85.54
2026-08-08T08:25:59Z,6.7,84.64
2026-08-08T08:26:59Z,6.71,84.91
2026-08-08T08:27:59Z,6.69,84.58
2026-08-08T08:28:59Z,6.62,83.4
2026-08-08T08:29:59Z,6.66,83.95
2026-08-08T08:30:59Z,6.66,84.05
2026-08-08T08:31:59Z,6.65,83.92
2026-08-08T08:32:59Z,6.67,84.11
2026-08-08T08:33:59Z,6.66,84.07
2026-08-08T08:34:59Z,6.64,83.61
2026-08-08T08:35:59Z,6.66,84.04
2026-08-08T08:36:59Z,6.66,83.93
2026-08-08T08:37:59Z,6.56,82.29
2026-08-08T08:38:59Z,6.62,83.27
2026-08-08T08:39:59Z,6.6,82.95
2026-08-08T08:40:59Z,6.56,82.38
2026-08-08T08:41:59Z,6.6,83.08
2026-08-08T08:42:59Z,6.61,83.23
2026-08-08T08:43:59Z,6.53,81.83
2026-08-08T08:44:59Z,6.55,82.09
2026-08-08T08:45:59Z,6.54,82.07
2026-08-08T08:46:59Z,6.52,81.7
2026-08-08T08:47:59Z,6.53,81.79
2026-08-08T08:48:59Z,6.54,81.97
2026-08-08T08:49:59Z,6.56,82.37
2026-08-08T08:50:59Z,6.58,82.7
2026-08-08T08:51:59Z,6.61,83.15
2026-08-08T08:52:59Z,6.59,82.76
2026-08-08T08:53:59Z,6.58,82.71
2026-08-08T08:54:59Z,6.6,83.04
2026-08-08T08:55:59Z,6.59,82.81
2026-08-08T08:56:59Z,6.58,82.65
2026-08-08T08:57:59Z,6.56,82.28
2026-08-08T08:58:59Z,6.57,82.42
2026-08-08T08:59:59Z,6.56,82.33
2026-08-08T09:00:59Z,6.56,82.4
2026-08-08T09:01:59Z,6.58,82.63
2026-08-08T09:02:59Z,6.59,82.76
2026-08-08T09:03:59Z,6.6,82.96
2026-08-08T09:04:59Z,6.59,82.85
2026-08-08T09:05:59Z,6.62,83.3
2026-08-08T09:06:59Z,6.63,83.57
2026-08-08T09:07:59Z,6.65,83.76
2026-08-08T09:08:59Z,6.63,83.44
2026-08-08T09:09:59Z,6.65,83.91
2026-08-08T09:10:59Z,6.62,83.33
2026-08-08T09:11:59Z,6.65,83.78
2026-08-08T09:12:59Z,6.66,84.02
2026-08-08T09:13:59Z,6.63,83.56
2026-08-08T09:14:59Z,6.62,83.41
2026-08-08T09:15:59Z,6.61,83.12
2026-08-08T09:16:59Z,6.59,82.8
2026-08-08T09:17:59Z,6.57,82.45
2026-08-08T09:18:59Z,6.6,82.93
2026-08-08T09:19:59Z,6.55,82.15
2026-08-08T09:20:59Z,6.53,81.84
2026-08-08T09:21:59Z,6.54,82.01
2026-08-08T09:22:59Z,6.54,82.02
2026-08-08T09:23:59Z,6.53,81.82
2026-08-08T09:24:59Z,6.51,81.54
2026-08-08T09:25:59Z,6.52,81.68
2026-08-08T09:26:59Z,6.49,81.15
2026-08-08T09:27:59Z,6.48,80.96
2026-08-08T09:28:59Z,6.48,81.04
2026-08-08T09:29:59Z,6.49,81.21
2026-08-08T09:30:59Z,6.49,81.08
2026-08-08T09:31:59Z,6.48,81
2026-08-08T09:32:59Z,6.5,81.29
2026-08-08T09:33:59Z,6.52,81.59
2026-08-08T09:34:59Z,6.51,81.55
2026-08-08T09:35:59Z,6.52,81.6
2026-08-08T09:36:59Z,6.53,81.81
2026-08-08T09:37:59Z,6.49,81.14
2026-08-08T09:38:59Z,6.5,81.25
2026-08-08T09:39:59Z,6.51,81.51
2026-08-08T09:40:59Z,6.49,81.21
2026-08-08T09:41:59Z,6.47,80.73
2026-08-08T09:42:59Z,6.48,80.92
2026-08-08T09:43:59Z,6.48,80.9
2026-08-08T09:44:59Z,6.45,80.54
2026-08-08T09:45:59Z,6.43,80.16
2026-08-08T09:46:59Z,6.39,79.48
2026-08-08T09:47:59Z,6.4,79.6
2026-08-08T09:48:59Z,6.4,79.62
2026-08-08T09:49:59Z,6.38,79.31
2026-08-08T09:50:59Z,6.39,79.51
2026-08-08T09:51:59Z,6.35,78.79
2026-08-08T09:52:59Z,6.3,77.89
2026-08-08T09:53:59Z,6.34,78.59
2026-08-08T09:54:59Z,6.32,78.23
2026-08-08T09:55:59Z,6.28,77.58
2026-08-08T09:56:59Z,6.26,77.26
2026-08-08T09:57:59Z,6.3,78
2026-08-08T09:58:59Z,6.33,78.38
2026-08-08T09:59:59Z,6.34,78.68
2026-08-08T10:00:59Z,6.34,78.57
2026-08-08T10:01:59Z,6.32,78.33
2026-08-08T10:02:59Z,6.36,79.04
2026-08-08T10:03:59Z,6.36,78.94
2026-08-08T10:04:59Z,6.32,78.36
2026-08-08T10:05:59Z,6.3,77.99
2026-08-08T10:06:59Z,6.34,78.59
2026-08-08T10:07:59Z,6.3,78.01
2026-08-08T10:08:59Z,6.27,77.45
2026-08-08T10:09:59Z,6.27,77.39
2026-08-08T10:10:59Z,6.29,77.75
2026-08-08T10:11:59Z,6.27,77.52
2026-08-08T10:12:59Z,6.29,77.71
2026-08-08T10:13:59Z,6.28,77.67
2026-08-08T10:14:59Z,6.26,77.3
2026-08-08T10:15:59Z,6.31,78.2
2026-08-08T10:16:59Z,6.31,78.06
2026-08-08T10:17:59Z,6.31,78.14
2026-08-08T10:18:59Z,6.28,77.68
2026-08-08T10:19:59Z,6.27,77.42
2026-08-08T10:20:59Z,6.28,77.65
2026-08-08T10:21:59Z,6.29,77.79
2026-08-08T10:22:59Z,6.22,76.68
2026-08-08T10:23:59Z,6.21,76.42
2026-08-08T10:24:59Z,6.25,77.07
2026-08-08T10:25:59Z,6.21,76.41
2026-08-08T10:26:59Z,6.23,76.77
2026-08-08T10:27:59Z,6.19,76.17
2026-08-08T10:28:59Z,6.19,76.08
2026-08-08T10:29:59Z,6.22,76.53
2026-08-08T10:30:59Z,6.23,76.77
2026-08-08T10:31:59Z,6.23,76.85
2026-08-08T10:32:59Z,6.22,76.58
2026-08-08T10:33:59Z,6.22,76.59
2026-08-08T10:34:59Z,6.23,76.79
2026-08-08T10:35:59Z,6.23,76.84
2026-08-08T10:36:59Z,6.19,76.05
2026-08-08T10:37:59Z,6.18,75.97
2026-08-08T10:38:59Z,6.18,75.98
2026-08-08T10:39:59Z,6.17,75.7
2026-08-08T10:40:59Z,6.15,75.35
2026-08-08T10:41:59Z,6.13,75.13
2026-08-08T10:42:59Z,6.18,75.91
2026-08-08T10:43:59Z,6.19,76.07
2026-08-08T10:44:59Z,6.15,75.46
2026-08-08T10:45:59Z,6.16,75.66
2026-08-08T10:46:59Z,6.15,75.47
2026-08-08T10:47:59Z,6.13,75.04
2026-08-08T10:48:59Z,6.15,75.41
2026-08-08T10:49:59Z,6.08,74.29
2026-08-08T10:50:59Z,6.13,75.06
2026-08-08T10:51:59Z,6.17,75.69
2026-08-08T10:52:59Z,6.15,75.39
2026-08-08T10:53:59Z,6.15,75.48
2026-08-08T10:54:59Z,6.13,75.03
2026-08-08T10:55:59Z,6.12,74.91
2026-08-08T10:56:59Z,6.11,74.8
2026-08-08T10:57:59Z,6.11,74.69
2026-08-08T10:58:59Z,6.13,75.13
2026-08-08T10:59:59Z,6.1,74.63
2026-08-08T11:00:59Z,6.08,74.3
2026-08-08T11:01:59Z,6.02,73.17
2026-08-08T11:02:59Z,6.02,73.2
2026-08-08T11:03:59Z,6.02,73.25
2026-08-08T11:04:59Z,5.99,72.72
2026-08-08T11:05:59Z,5.95,72.13
2026-08-08T11:06:59Z,5.96,72.19
2026-08-08T11:07:59Z,5.94,71.97
2026-08-08T11:08:59Z,5.98,72.5
2026-08-08T11:09:59Z,5.89,71.05
2026-08-08T11:10:59Z,5.91,71.45
2026-08-08T11:11:59Z,5.91,71.4
2026-08-08T11:12:59Z,5.93,71.66
2026-08-08T11:13:59Z,5.85,70.42
2026-08-08T11:14:59Z,5.86,70.54
2026-08-08T11:15:59Z,5.84,70.2
2026-08-08T11:16:59Z,5.8,69.5
2026-08-08T11:17:59Z,5.8,69.54
2026-08-08T11:18:59Z,5.8,69.55
2026-08-08T11:19:59Z,5.77,69.06
2026-08-08T11:20:59Z,5.74,68.48
2026-08-08T11:21:59Z,5.76,68.84
2026-08-08T11:22:59Z,5.8,69.54
2026-08-08T11:23:59Z,5.76,68.82
2026-08-08T11:24:59Z,5.77,69.11
2026-08-08T11:25:59Z,5.76,68.91
2026-08-08T11:26:59Z,5.7,67.9
2026-08-08T11:27:59Z,5.73,68.36
2026-08-08T11:28:59Z,5.77,68.98
2026-08-08T11:29:59Z,5.75,68.75
2026-08-08T11:30:59Z,5.76,68.88
2026-08-08T11:31:59Z,5.75,68.65
2026-08-08T11:32:59Z,5.72,68.24
2026-08-08T11:33:59Z,5.69,67.72
2026-08-08T11:34:59Z,5.72,68.23
2026-08-08T11:35:59Z,5.67,67.38
2026-08-08T11:36:59Z,5.66,67.16
2026-08-08T11:37:59Z,5.64,66.9
2026-08-08T11:38:59Z,5.66,67.23
2026-08-08T11:39:59Z,5.64,66.86
2026-08-08T11:40:59Z,5.67,67.41
2026-08-08T11:41:59Z,5.64,66.88
2026-08-08T11:42:59Z,5.65,67.05
2026-08-08T11:43:59Z,5.69,67.62
2026-08-08T11:44:59Z,5.66,67.23
2026-08-08T11:45:59Z,5.65,67.02
2026-08-08T11:46:59Z,5.7,67.92
2026-08-08T11:47:59Z,5.72,68.18
2026-08-08T11:48:59Z,5.74,68.59
2026-08-08T11:49:59Z,5.72,68.15
2026-08-08T11:50:59Z,5.65,67.09
2026-08-08T11:51:59Z,5.67,67.41
2026-08-08T11:52:59Z,5.67,67.3
2026-08-08T11:53:59Z,5.73,68.39
2026-08-08T11:54:59Z,5.77,68.98
2026-08-08T11:55:59Z,5.79,69.42
2026-08-08T11:56:59Z,5.87,70.68
2026-08-08T11:57:59Z,5.87,70.65
2026-08-08T11:58:59Z,5.82,69.85
2026-08-08T11:59:59Z,5.82,69.81
2026-08-08T12:00:59Z,5.9,71.16
2026-08-08T12:01:59Z,5.86,70.52
2026-08-08T12:02:59Z,5.86,70.6
2026-08-08T12:03:59Z,5.79,69.45
2026-08-08T12:04:59Z,5.81,69.71
2026-08-08T12:05:59Z,5.86,70.51
2026-08-08T12:06:59Z,5.84,70.18
2026-08-08T12:07:59Z,5.87,70.68
2026-08-08T12:08:59Z,5.86,70.52
2026-08-08T12:09:59Z,5.83,69.99
2026-08-08T12:10:59Z,5.86,70.62
2026-08-08T12:11:59Z,5.8,69.54
2026-08-08T12:12:59Z,5.79,69.32
2026-08-08T12:13:59Z,5.77,69.01
2026-08-08T12:14:59Z,5.81,69.73
2026-08-08T12:15:59Z,5.82,69.95
